t,true_lat,true_lon,ins_lat,ins_lon,ekf_lat,ekf_lon,nn_lat,nn_lon
2790.8,0.791104047893275,-1.3403681135442946,0.7911523403386362,-1.3403773914851405,0.7911056620095501,-1.3403641219597833,0.7911054541397438,-1.3403648251727682
2790.9,0.7911037058087416,-1.3403694277772216,0.7911520403386362,-1.3403786914851403,0.7911053609890868,-1.3403654181323823,0.7911051525229054,-1.340366122546563
2791.0,0.7911033672148667,-1.3403707455008067,0.7911517403386362,-1.3403799914851404,0.7911050599620938,-1.3403667143814615,0.7911048507747785,-1.3403674199239455
2791.1000000000004,0.7911030338569796,-1.340372063224392,0.7911513403386362,-1.3403812914851405,0.7911046589045746,-1.3403680107016154,0.7911044489095043,-1.3403687173000587
2791.2000000000003,0.7911027039897509,-1.3403733809479772,0.7911510403386363,-1.3403825914851404,0.7911043578660154,-1.3403693071200535,0.7911041470000064,-1.3403700147494437
2791.3,0.7911023776131808,-1.3403747039075502,0.7911507403386362,-1.3403838914851405,0.7911040569453345,-1.3403706036820675,0.7911038451337722,-1.3403713123811647
2791.4,0.7911020564725983,-1.3403760268671232,0.7911504403386362,-1.3403852914851404,0.7911037562933446,-1.3403720005112378,0.7911035434098997,-1.3403727103993934
2791.5,0.7911017388226745,-1.3403773498266962,0.7911500403386362,-1.3403865914851405,0.791103355847985,-1.3403732976408511,0.7911031417459421,-1.3403740087398806
2791.6000000000004,0.7911014246634093,-1.3403786762769279,0.7911497403386362,-1.3403878914851404,0.7911030554768094,-1.3403745950793091,0.7911028400366018,-1.3403753072720752
2791.7000000000003,0.7911011157401316,-1.3403800044724885,0.7911494403386362,-1.3403891914851405,0.7911027551012328,-1.3403758928166776,0.7911025382241149,-1.340376605882348
2791.8,0.7911008103075126,-1.3403813326680492,0.7911491403386363,-1.3403905914851404,0.7911024546828386,-1.340377290882404,0.7911022362909453,-1.340378004532019
2791.9,0.7911005066202226,-1.3403826626089395,0.7911488403386362,-1.3403918914851405,0.7911021541223419,-1.3403785891506188,0.7911019341962846,-1.3403793030006292
2792.0,0.7911002081689207,-1.3403839942951588,0.7911485403386362,-1.3403931914851404,0.791101853378167,-1.3403798875387343,0.7911016319510118,-1.340380601179536
2792.1000000000004,0.7910999149536062,-1.3403853277267073,0.7911482403386362,-1.3403945914851405,0.7911015524184837,-1.3403812859532156,0.7911013295789096,-1.3403819989645163
2792.2000000000003,0.7910996234836212,-1.3403866629035848,0.7911479403386362,-1.3403958914851404,0.791101251186632,-1.3403825841152692,0.7911010270983367,-1.3403832961056357
2792.3,0.7910993355042946,-1.3403879963351333,0.7911477403386362,-1.3403971914851405,0.7911010497356169,-1.340383881974,0.791100824560351,-1.340384592644774
2792.4,0.7910990510156266,-1.3403893332573404,0.7911474403386362,-1.3403985914851404,0.7911007481220621,-1.3403852795606237,0.791100522003905,-1.3403859887119944
2792.5,0.791098770017617,-1.3403906701795474,0.7911471403386362,-1.3403998914851405,0.7911004463596345,-1.3403865767464558,0.7911002194433948,-1.3403872843075055
2792.6000000000004,0.7910984925102659,-1.3403920088470838,0.7911468403386362,-1.3404012914851404,0.7911001444931391,-1.3403879735753406,0.7910999168896313,-1.3403886795674878
2792.7000000000003,0.7910982184935733,-1.34039334751462,0.7911465403386362,-1.3404025914851405,0.7910998425848164,-1.3403892702483664,0.7910996143480657,-1.3403899748443742
2792.8,0.7910979479675393,-1.3403946879274855,0.7911463403386362,-1.3404038914851404,0.7910996406916333,-1.3403905670670826,0.791099411813816,-1.3403912705014298
2792.9,0.791097682677493,-1.3403960300856803,0.7911460403386362,-1.3404052914851403,0.7910993388699584,-1.3403919644960147,0.7910991092971708,-1.3403926670103243
2793.0,0.7910974191327759,-1.340397370498546,0.7911457403386362,-1.3404065914851404,0.7910990371535637,-1.3403932629728263,0.7910988068006547,-1.340393964758106
2793.1000000000004,0.7910971590787174,-1.34039871440207,0.7911455403386362,-1.3404079914851403,0.7910988355142499,-1.3403946624778722,0.7910986043273307,-1.3403953635740211
2793.2000000000003,0.7910969025153173,-1.3404000600509232,0.7911452403386362,-1.3404092914851404,0.7910985338902073,-1.3403959626332604,0.7910983018632628,-1.340396662946489
2793.3,0.7910966494425757,-1.3404014056997764,0.7911450403386362,-1.3404106914851404,0.7910983322950846,-1.3403973637807092,0.7910980994161267,-1.3403980630767098
