t,n_err,e_err,n_std,e_std
55.800000000000004,1.5470236807199744,0.22992449111439098,0.9587601903934646,0.9023164701910413
55.9,1.5470020692809554,0.22978496040198207,0.9582956771859644,0.901849752463189
56.0,1.5469756622027855,0.22963627271242507,0.9578319193517665,0.901384169381879
56.1,1.546957088744425,0.22948101339120341,0.9573689200632538,0.900919725362624
56.199999999999996,1.546939679266757,0.22932406598364447,0.9569066825720404,0.9004564247766766
56.300000000000004,1.5469235160496144,0.22915018354692854,0.956445210115739,0.8999942718888514
56.4,1.546914072126471,0.22896224157548548,0.9559845062062233,0.8995332709100626
56.5,1.546900439023521,0.22877220830823028,0.955524574530676,0.8990734259898164
56.6,1.5468988053157042,0.228573311214712,0.9550654187130891,0.8986147411618327
56.699999999999996,1.5468968098629776,0.22837560654286987,0.9546070423122288,0.898157220488562
56.8,1.5468960819496063,0.2281642995745132,0.9541494487307419,0.8977008679989973
56.9,1.5468909371676656,0.22794833297687236,0.9536926413215939,0.8972456876539936
57.0,1.5468751782783405,0.22773843135397512,0.9532366232747596,0.896791683289075
57.1,1.546871144990137,0.2275223002883372,0.9527813974245741,0.8963388586143173
57.2,1.546855528677351,0.22729706027685304,0.9523269664871997,0.8958872173428529
57.3,1.5468344244380432,0.22706386892422956,0.9518733332647158,0.8954367631226625
57.4,1.5468078251790367,0.22682274924277143,0.9514205006742157,0.8949874995140966
57.5,1.5467780219705343,0.2265820496002899,0.9509684716420224,0.8945394300013358
57.599999999999994,1.5467463050467687,0.22632743850100473,0.9505172490731008,0.8940925580318934
57.7,1.5467076106458189,0.22606333725699143,0.9500668359409002,0.8936468870316989
57.800000000000004,1.5466557358544222,0.22579017209120425,0.9496172352619368,0.8932024203373622
57.9,1.546587061065198,0.22552568829889905,0.9491684498912294,0.8927591611265528
58.0,1.5465234918890234,0.2252531241047969,0.9487204823467548,0.8923171124175849
58.1,1.5464556909731393,0.2249788018232666,0.9482733349763851,0.8918762771953107
58.199999999999996,1.5463861174941314,0.2247052217684438,0.9478270100374595,0.8914366584068033
58.3,1.5463185421421821,0.22442965851527868,0.9473815096466913,0.8909982589123494
58.400000000000006,1.5462483955442305,0.22415624823704489,0.9469368359120185,0.8905610815226999
58.5,1.546177946781862,0.22388491189731666,0.9464929909529344,0.8901251289796451
58.6,1.5461033499778978,0.2236099054859717,0.9460499768727617,0.8896904039304449
58.7,1.5460292539479006,0.2233205263850587,0.9456077959107689,0.8892569089719932
58.8,1.545952033410006,0.22302274672883896,0.9451664505195017,0.8888246466637235
58.9,1.5458676545199816,0.22272320300448023,0.9447259432291888,0.8883936195071465
59.0,1.545785052451778,0.22242302881065343,0.9442862764183383,0.8879638299164443
59.1,1.5456989017082348,0.2221148512749409,0.9438474522415485,0.8875352802303901
59.2,1.545610271928263,0.22180005612622836,0.9434094727195816,0.8871079727285628
59.3,1.5455094377667813,0.22148377006265899,0.942972339687776,0.8866819095765552
59.4,1.5454075339670401,0.22115966475692592,0.9425360548338547,0.8862570928347205
59.5,1.5453065529798344,0.22083190740271777,0.9421006199173798,0.885833524535382
59.599999999999994,1.5451901516008084,0.22051513370916093,0.9416660367686479,0.8854112066416833
59.7,1.5450750674103335,0.22019778159497294,0.9412323072290925,0.8849901410216133
59.800000000000004,1.544955137925852,0.2198733106180195,0.9407994333477504,0.8845703295275901
59.9,1.544830030481044,0.2195510326863594,0.9403674174090767,0.884151773975909
60.0,1.5446996599586678,0.2192243883468259,0.9399362616880487,0.8837344760930259
60.1,1.5445557245982058,0.2188914545873344,0.9395059683952159,0.8833184375155713
60.2,1.5444042599156116,0.21855886590815496,0.939076539617668,0.8829036597864763
60.3,1.5442594364994795,0.21821678712308842,0.9386479771581849,0.8824901443505683
60.4,1.5441089520827267,0.21787268917505884,0.9382202825254522,0.8820778925763811
60.5,1.5439353647404017,0.21752385663371324,0.9377934569629262,0.881666905741697
60.6,1.5437676164350438,0.21715948279206707,0.9373675016146884,0.8812571850164749
60.7,1.5436021506878557,0.21679565914753693,0.9369424177064434,0.8808487315504953
60.800000000000004,1.5434236527936085,0.21642413134247274,0.9365182065509485,0.8804415464838748
60.89999999999999,1.543243499370063,0.21604450116589777,0.9360948696061847,0.8800356308711784
61.0,1.5430544625515799,0.21565686466853223,0.9356724085275134,0.8796309856855593
61.1,1.5428679083162549,0.21526713997998567,0.935250825048536,0.8792276118536884
61.2,1.5426747468605642,0.21486386503856542,0.9348301207883138,0.8788255102559926
61.300000000000004,1.5424653294449824,0.21444225230773847,0.9344102972566929,0.8784246816593543
61.400000000000006,1.5422441098248652,0.21403326617494217,0.9339913557494874,0.8780251266990247
61.49999999999999,1.5420064781966,0.21361972154902173,0.9335732971080631,0.8776268459049372
61.599999999999994,1.5417640346104566,0.21320512929058716,0.9331561218338681,0.8772298396988664
61.7,1.5415239792688036,0.2127833871686805,0.9327398302498401,0.8768341083831503
61.800000000000004,1.5412853106262971,0.2123596619218529,0.932324422654641,0.876439652199407
61.900000000000006,1.541045992964099,0.21193406861349137,0.931909899444671,0.8760464713664459
62.00000000000001,1.54081217954349,0.21149834386297692,0.931496261119527,0.8756545660184939
62.099999999999994,1.5405738556211792,0.21105200441252236,0.9310835084038164,0.8752639362301248
62.199999999999996,1.540320965313938,0.21059575663531682,0.930671642311069,0.8748745820473242
62.3,1.5400574098248683,0.21014149984648994,0.9302606640166191,0.8744865034624497
62.400000000000006,1.539792926556998,0.20968041736781923,0.9298505747290928,0.8740997004009355
62.50000000000001,1.539524982565425,0.209219238773809,0.9294413756427511,0.8737141727141192
62.599999999999994,1.5392557440817847,0.20874124818515805,0.9290330679754107,0.8733299201867671
62.699999999999996,1.5389843202130542,0.2082619208220457,0.9286256529896278,0.8729469425486017
62.8,1.5387014714914575,0.20776261577579289,0.9282191319049319,0.8725652394367014
62.9,1.5384153762573562,0.2072512052259501,0.9278135059991961,0.8721848104318711
63.0,1.5381271857202532,0.20674229894200127,0.9274087765549547,0.8718056550821242
63.10000000000001,1.537822130634253,0.2062254783837738,0.9270049446197983,0.8714277728434913
63.199999999999996,1.5375120103655426,0.20570196119785303,0.92660201103735,0.8710511630837893
63.3,1.537194406877404,0.20517914732427409,0.9261999763681042,0.8706758250649591
63.4,1.536884860435155,0.2046446801832231,0.9257988407784501,0.8703017579101304
63.5,1.5365697040601314,0.2040999755262128,0.9253986041799502,0.8699289606363754
63.6,1.536239938031272,0.20355675659972394,0.9249992662626186,0.8695574321949402
63.7,1.5359218699345354,0.20300062672977412,0.9246008264498257,0.8691871714585614
63.8,1.5355907235833695,0.2024302712117268,0.9242032840747615,0.8688181771946286
63.9,1.5352631259054577,0.20186523646901372,0.9238066384291362,0.8684504480608378
64.0,1.5349305814989134,0.20129152103409834,0.9234108887025486,0.8680839826082805
64.1,1.5346053231180463,0.2007173292845972,0.9230160341432524,0.8677187793410214
64.2,1.53428485328345,0.20014128948994686,0.9226220740715153,0.8673548367148409
64.30000000000001,1.533956867600384,0.19955129018129594,0.9222290078345575,0.866992153110376
64.39999999999999,1.5336239217114758,0.1989436663947282,0.9218368348931033,0.8666307268854367
64.5,1.533277025116738,0.1983141278297046,0.9214455548017987,0.8662705563458828
64.6,1.5329323309249383,0.1976811283445734,0.9210551671274141,0.8659116397206705
64.7,1.5325836376416582,0.19704337724908944,0.9206656713258748,0.8655539751417533
64.80000000000001,1.532218059238293,0.19639466622069168,0.9202770666660154,0.8651975606421024
64.9,1.5318456225160877,0.1957248118037003,0.9198893522944331,0.8648423941971556
65.0,1.5314737617494718,0.1950585482328657,0.9195025272797445,0.8644884737298665
65.1,1.5311171029034525,0.19440161658652974,0.9191165905405163,0.8641357970854008
65.2,1.5307643225585914,0.19374227558015297,0.9187315408305295,0.8637843619882546
65.3,1.530416215850921,0.19306949029888876,0.9183473768986411,0.8634341660512939
65.4,1.5300646548010264,0.19239456179676429,0.9179640976076008,0.8630852068449424
65.5,1.5297155195858596,0.191709190622,0.9175817019284008,0.8627374819117531
65.6,1.5293552808330124,0.19101993629019973,0.9172001888965944,0.8623909887372415
65.7,1.5289819751733065,0.1903207485529096,0.9168195574942554,0.8620457247358039
65.8,1.5286080495724603,0.1896150752566687,0.9164398065908934,0.8617016872751652
65.9,1.5282340920480952,0.1889095889829938,0.9160609348915464,0.8613588736269462
66.0,1.5278505141522656,0.1881998693580865,0.9156829408546424,0.8610172809296486
66.1,1.5274552056886979,0.18749177352888208,0.9153058226573438,0.8606769062221391
66.2,1.527053212686188,0.18677199534219097,0.914929578237925,0.8603377464986366
66.3,1.5266537781587157,0.18604133222078814,0.9145542054565421,0.8599997987659633
66.4,1.5262582192942153,0.18530530813150956,0.9141797021137714,0.8596630599683597
66.5,1.5258608687085058,0.18455814296068265,0.9138060658863915,0.859327526911474
66.60000000000001,1.5254658723164063,0.18379230464634103,0.9134332944638754,0.8589931963547067
66.69999999999999,1.5250835300032324,0.18302119239560982,0.9130613856686962,0.8586600650113949
66.8,1.5246983589578942,0.1822344856446464,0.912690337504221,0.8583281294996613
66.9,1.5243058997505672,0.1814438006466747,0.9123201481826735,0.8579973863559097
67.0,1.5238933557258545,0.1806575699473747,0.911950816046041,0.857667832052879
67.10000000000001,1.52347026426122,0.17985947274453576,0.9115823395381311,0.8573394630744385
67.2,1.523043620568333,0.1790549189504867,0.9112147172133397,0.8570122759217369
67.3,1.5226141715501809,0.17824234971965697,0.9108479476148168,0.8566862670344138
67.39999999999999,1.5221859850975041,0.17743698026453328,0.9104820291051055,0.856361432739161
67.5,1.5217530100896497,0.17663888863173244,0.9101169598061113,0.8560377692778809
67.60000000000001,1.5213151011180743,0.1758411951070596,0.9097527375452413,0.8557152728420914
67.7,1.520887001892956,0.17504108216665076,0.9093893598605,0.8553939395036815
67.8,1.5204536778870117,0.17423811757530216,0.9090268241458224,0.8550737651877045
67.89999999999999,1.5200102987015147,0.1734354130148224,0.9086651277440343,0.8547547457694616
68.0,1.519559585248197,0.1726332186202876,0.9083042679886584,0.854436877207333
68.1,1.5191302624395375,0.1718291470979035,0.9079442422214344,0.8541201554338617
68.2,1.5187023476042194,0.17100938896480705,0.9075850478458024,0.8538045762288722
68.30000000000001,1.5182760173602663,0.17017590727416254,0.907226682325895,0.8534901353089941
68.39999999999999,1.517849910542402,0.16934103170160467,0.9068691431166896,0.8531768283571212
68.5,1.5174230213494841,0.1685074457009959,0.9065124276603778,0.8528646510150644
68.6,1.5170011441318787,0.167652849170941,0.9061565334088313,0.852553598901462
68.7,1.516588366640945,0.1667897608924954,0.9058014578801706,0.8522436675504174
68.8,1.5161719021517548,0.16591484604805856,0.9054471987064178,0.8519348523870504
68.9,1.515744807232208,0.16503498136490447,0.9050937536037345,0.8516271487713456
69.0,1.5153044035290686,0.16415723267905422,0.9047411203407257,0.8513205520746605
69.1,1.5148628542839317,0.16326784851248896,0.9043892967477392,0.8510150576842235
69.2,1.514414726184922,0.16237774379368958,0.904038280668502,0.8507106609220593
69.3,1.5139625550139277,0.16146593309943727,0.9036880698381542,0.8504073570154532
69.4,1.5135076118537527,0.1605462899666676,0.9033386618151078,0.8501051411070158
69.5,1.5130476879141335,0.1596358136477415,0.9029900539726484,0.8498040083024218
69.6,1.5125946825734171,0.15871923982879094,0.902642243511165,0.8495039536645633
69.7,1.5121353601137744,0.15779760506900672,0.902295227468974,0.8492049721374358
69.8,1.5116727421941833,0.15687208400335198,0.9019490027529837,0.8489070586070493
69.9,1.511205154134543,0.15593150453081042,0.9016035662184807,0.848610207976756
70.0,1.5107400756048541,0.15498913688232943,0.901258914713974,0.848314415099355
70.1,1.5102685721409401,0.15404587354194066,0.9009150451017691,0.8480196746870956
70.19999999999999,1.509784150013089,0.15310260399276815,0.9005719543232564,0.8477259814688064
70.3,1.5093058038238227,0.15215151896305315,0.9002296394188041,0.8474333302876064
70.4,1.5088350153208732,0.1511973920550444,0.8998880974661417,0.8471417158293562
70.5,1.5083547185145074,0.15024381322845662,0.8995473255569976,0.8468511325905869
70.60000000000001,1.5078663284773894,0.1492813693283003,0.8992073207441698,0.8465615751508518
70.69999999999999,1.5073901456509897,0.1483216366843164,0.8988680799835055,0.8462730381127905
70.8,1.5069105340138145,0.14734613417025863,0.8985296001319368,0.8459855158277566
70.9,1.506408989096298,0.1463461549987438,0.8981918779034551,0.8456990025448173
71.0,1.5058938204606878,0.14534133191442752,0.8978549098633143,0.8454134926587742
71.10000000000001,1.5053683483853062,0.14433079043036756,0.8975186924512738,0.8451289805871796
71.2,1.5048410562132153,0.14331865680359418,0.8971832220725463,0.8448454607009394
71.3,1.5043105990933114,0.1423082808691901,0.8968484951692703,0.8445629273407035
71.39999999999999,1.5037829231681046,0.14129219151973094,0.8965145081456565,0.8442813747507885
71.5,1.5032587022816652,0.1402817359850984,0.8961812574204134,0.844000797084145
71.6,1.502727997587512,0.13927041168991103,0.8958487394694913,0.8437211884130337
71.7,1.502185155178617,0.1382542764605562,0.8955169507044299,0.8434425428182422
71.80000000000001,1.5016408076061523,0.1372356935902108,0.8951858874074914,0.8431648544471226
71.89999999999999,1.5010961684988198,0.1362142798618715,0.8948555457550168,0.8428881173939109
72.0,1.5005476232147443,0.1351799286994293,0.8945259218190232,0.8426123256715139
72.1,1.5000000518040477,0.13413052492159153,0.8941970115465828,0.8423374733279146
72.2,1.499467109895415,0.13307994416605382,0.8938688108774175,0.8420635543825736
72.30000000000001,1.4989326557298055,0.13201957867669667,0.8935413158466154,0.8417905626734221
72.4,1.4983950203016387,0.13095729178327728,0.8932145225760721,0.8415184920236193
72.5,1.4978682443946947,0.12987925383797638,0.8928884273296734,0.8412473363437957
72.6,1.497348543842091,0.1288034927888908,0.8925630265587752,0.840977089482279
72.7,1.4968346518167794,0.12772336695967512,0.8922383168571506,0.8407077451789458
72.8,1.4963197156785135,0.12664375604229658,0.891914294886217,0.8404392971564171
72.9,1.4958108838495119,0.1255602946150173,0.8915909573033117,0.8401717390691469
73.0,1.495288190682753,0.12447332585995924,0.8912683007037798,0.8399050645654678
73.1,1.4947768457511004,0.12339180773387133,0.8909463216048196,0.8396392673776115
73.2,1.494259668866397,0.12230854224484243,0.8906250164235192,0.8393743410898261
73.3,1.493740151250502,0.1212197903111877,0.8903043814598142,0.8391102791396632
73.4,1.4932056374013292,0.12012945709108089,0.8899844129908114,0.8388470749995486
73.5,1.4926584112958081,0.1190232316275497,0.8896651072575684,0.8385847222155424
73.6,1.4921048425341963,0.11791660551105736,0.8893464604194375,0.838323214397922
73.7,1.4915502615781524,0.11680582164603989,0.8890284687109443,0.8380625451771659
73.8,1.4909999208652565,0.11567604276639691,0.8887111284518383,0.837802708152132
73.9,1.4904536686031866,0.11453989487826655,0.8883944359118888,0.8375436967560239
74.0,1.489901850378855,0.11340223267435648,0.8880783873828095,0.8372855043930069
74.10000000000001,1.4893627919151409,0.11224901632070547,0.8877629792149877,0.8370281245513765
74.19999999999999,1.4888271232321006,0.11108899467592356,0.8874482077437846,0.8367715506480329
74.3,1.488297359541519,0.10991404419349421,0.8871340692196895,0.8365157759945818
74.4,1.487765444504877,0.10872682934031089,0.8868205596466942,0.8362607938381611
74.5,1.4872374221492342,0.10754774849480403,0.8865076748054054,0.8360065973973195
74.60000000000001,1.4867056212912089,0.10636970068861393,0.8861954104437284,0.8357531798052941
74.7,1.48615958457935,0.10517322102755139,0.8858837622458492,0.8355005341753112
74.8,1.4856044701130522,0.10397541606129078,0.8855727257605992,0.8352486538011296
74.89999999999999,1.4850460332303679,0.10278380099052177,0.885262296492137,0.8349975320290288
75.0,1.484488183645755,0.10158492727765779,0.8849524699817254,0.8347471620739532
75.10000000000001,1.4839219258948744,0.1003855677062199,0.8846432417671958,0.8344975371468041
75.2,1.483361062433109,0.0991980701968699,0.8843346073606964,0.8342486505063548
75.3,1.4827954792148959,0.09801397500513069,0.8840265622859683,0.8340004953094218
75.39999999999999,1.4822241881719418,0.09683160018243858,0.8837191020271328,0.8337530646160073
75.5,1.4816411835799046,0.0956262758548755,0.8834122219651614,0.8335063516185122
75.6,1.481067678051417,0.09440994570887072,0.883105917328826,0.8332603496073068
75.7,1.4804876958064954,0.09319622038645194,0.8828001833572113,0.8330150516911641
75.80000000000001,1.479899008194388,0.09195744830825033,0.8824950154067153,0.8327704510101614
75.89999999999999,1.4793152573664021,0.09072144111382094,0.8821904088223657,0.8325265408340625
76.0,1.4787314774460516,0.08948760146141285,0.8818863590897993,0.8322833142940972
76.1,1.4781404058124326,0.0882643460954087,0.8815828619332942,0.8320407644519427
76.2,1.4775441583360254,0.08703941509617667,0.8812799131720912,0.8317988844024653
76.3,1.4769419717996934,0.08581430129737462,0.8809775086875533,0.8315576673393202
76.4,1.4763445503943542,0.08457700190342782,0.8806756443609883,0.8313171064651984
76.5,1.4757399521838024,0.08333408861099627,0.8803743159301366,0.8310771948072988
76.6,1.475128019701298,0.08208735642168938,0.8800735190423861,0.830837925385125
76.7,1.4745072697804937,0.08083714051259952,0.879773249334787,0.8305992912585723
76.8,1.4738727968363254,0.07957741745600501,0.8794735024010538,0.8303612855281776
76.9,1.4732411859454007,0.07830842436652999,0.8791742738742584,0.8301239013961399
77.0,1.4726052986160687,0.07702059279198033,0.8788755594063724,0.8298871320304619
77.1,1.471975504954338,0.07574260099497766,0.8785773546624484,0.8296509705401134
77.2,1.4713417604272279,0.07446047003041523,0.8782796554990153,0.8294154100003733
77.3,1.470708462754089,0.07316915501389816,0.8779824578690707,0.8291804434232608
77.4,1.4700600057056135,0.07186804657843181,0.8776857575401613,0.8289460637956336
77.5,1.4694071629849477,0.07058165166582026,0.8773895501325054,0.8287122642074889
77.6,1.4687495373787136,0.06928855707546289,0.877093831297725,0.8284790378616439
77.69999999999999,1.4680964626915558,0.0679961049789255,0.8767985966288674,0.8282463778077345
77.8,1.4674208851470698,0.06670472961574163,0.8765038416452775,0.8280142769138293
77.9,1.4667302581702784,0.06540797328766935,0.8762095618641415,0.8277827282813511
78.0,1.466035959796011,0.06410163357523257,0.8759157527482718,0.8275517253593551
78.10000000000001,1.4653575442704267,0.06279106952313157,0.8756224097887516,0.827321261502554
78.19999999999999,1.4646718838456803,0.06146527281237357,0.8753295285047423,0.8270913297597489
78.3,1.4639830173304413,0.060134491286475154,0.8750371043322225,0.826861923173373
78.4,1.4632910908424637,0.05878129693371593,0.8747451327002501,0.8266330348987039
78.5,1.4625933409116694,0.05741904538037255,0.8744536090293926,0.8264046581014773
78.60000000000001,1.4618913251818546,0.05605043615477033,0.8741625287516408,0.8261767859564343
78.7,1.461182481626872,0.054677516414781184,0.8738718874012958,0.8259494115782609
78.8,1.4604586042444123,0.053305976417456054,0.8735816806666185,0.8257225280831338
78.89999999999999,1.4597243241166313,0.05191520628881766,0.8732919043230434,0.8254961287586745
79.0,1.458990664623404,0.05051201091288865,0.873002554017407,0.8252702069245734
79.1,1.4582479174447838,0.049106987372177474,0.8727136252356659,0.8250447557768881
79.2,1.4575009115602486,0.047709397997676276,0.8724251134234589,0.8248197685485185
79.30000000000001,1.4567493533156375,0.04631066083224129,0.8721370140155418,0.8245952384056974
79.39999999999999,1.455977952124879,0.04491424086572155,0.8718493224219355,0.8243711585240171
79.5,1.455205308212462,0.043509536958133456,0.871562034126338,0.824147522300823
79.6,1.4544217664567431,0.04209052259821499,0.8712751446406148,0.8239243230852404
79.7,1.453628724906877,0.040671675141667495,0.8709886494163415,0.8237015542230417
79.80000000000001,1.4528344229026213,0.03925627247750992,0.8707025440333704,0.823479209153117
79.9,1.4520317588367568,0.037837709766396464,0.8704168242255749,0.8232572812501794
80.0,1.4512231606758859,0.03641906477946914,0.8701314856648156,0.8230357638486623
80.1,1.4504030227466693,0.035003832536167075,0.8698465240208212,0.8228146503678584
80.2,1.4495823648822457,0.03356892459922045,0.8695619349799636,0.822593934256614
80.3,1.4487464348626926,0.032124339749407115,0.8692777140123696,0.8223736090051831
80.4,1.4479172539121505,0.030679636529764735,0.8689938564729781,0.8221536681473801
80.5,1.4470709686599754,0.029231672095286584,0.8687103578103379,0.8219341051941286
80.6,1.4462269978735405,0.027787953810303523,0.8684272136293444,0.82171491378549
80.7,1.4453744522327632,0.02632542820278033,0.8681444196724992,0.8214960875175416
80.8,1.4445133473424814,0.02485149956104568,0.8678619716638523,0.8212776199756169
80.9,1.443652997146261,0.023362809890617158,0.8675798652716051,0.8210595048832543
81.0,1.4427910992253303,0.02187540455296584,0.8672980961444,0.8208417358272632
81.1,1.441918920560688,0.020393302892954726,0.8670166600198363,0.8206243062979591
81.2,1.44103881180417,0.018896342077647926,0.8667355526794042,0.8204072099076942
81.3,1.4401500984024393,0.017399171672632312,0.866454769750022,0.8201904403849939
81.4,1.439253149196487,0.01590200478967794,0.8661743067895052,0.8199739915107513
81.5,1.4383541543306155,0.014393456719505308,0.8658941594101354,0.8197578571311583
81.60000000000001,1.4374500517155897,0.012878430317401383,0.8656143232132154,0.8195420311624962
81.69999999999999,1.4365460334971716,0.011366397140524006,0.8653347937855974,0.8193265075593925
81.8,1.4356433849442138,0.00985135964317033,0.8650555668004085,0.8191112802023851
81.9,1.4347374019159302,0.00833402222286721,0.8647766380518672,0.818896342878723
82.0,1.43382367676295,0.006807276662929053,0.8644980033819121,0.8186816895074647
82.10000000000001,1.4329133584123859,0.005278421250280813,0.8642196586139347,0.8184673140737708
82.2,1.431990506551338,0.003742111804768895,0.8639415995414378,0.8182532104130565
82.3,1.4310569036746936,0.0022050302588587393,0.8636638219028454,0.8180393725064555
82.39999999999999,1.4301193556073402,0.0006683763087004306,0.8633863214046338,0.8178257946220451
82.5,1.4291837169900539,-0.0008620236010633416,0.8631090937658892,0.8176124709178128
82.60000000000001,1.4282337964144927,-0.0023906651447558186,0.8628321347429285,0.817399395588773
82.7,1.4273006765329885,-0.003924466446904396,0.8625554400909937,0.8171865630645438
82.8,1.4263687376406453,-0.005461492378448907,0.8622790055161554,0.8169739674529494
82.89999999999999,1.4254246369162196,-0.0070001139885459435,0.8620028267224977,0.8167616027642519
83.0,1.4244807142173401,-0.00854160405296702,0.8617268994333968,0.8165494633369703
83.1,1.4235293288619681,-0.010080273195232334,0.8614512194702656,0.8163375434503057
83.2,1.4225628969128836,-0.011631967891479016,0.8611757827174932,0.8161258375199083
83.30000000000001,1.421604154577108,-0.013182820886118926,0.8609005849744896,0.8159143401754756
83.39999999999999,1.4206372778688399,-0.014737489980081047,0.8606256221181297,0.8157030458935187
83.5,1.4196689066343962,-0.016304450272025147,0.860350890122012,0.8154919491649776
83.6,1.4186946821668938,-0.0178823039596513,0.8600763848673721,0.8152810446325681
83.7,1.4177215400946745,-0.01946363162297907,0.8598021021651184,0.8150703269273292
83.8,1.4167361666784213,-0.021040689630124766,0.8595280379611646,0.8148597907466276
83.9,1.4157545689056654,-0.022633097788839127,0.8592541882802683,0.8146494309774404
84.0,1.4147734569989412,-0.024222169891335354,0.8589805490217706,0.8144392424532216
84.1,1.4137895752276661,-0.025808623379111734,0.8587071161549424,0.8142292198564504
84.2,1.4127967958671406,-0.027400089866283485,0.8584338858153261,0.8140193579351478
84.3,1.4117978348634734,-0.02900173849833767,0.8581608541644128,0.813809651565011
84.4,1.4107900550040204,-0.03061691433084894,0.8578880173688389,0.8136000957321654
84.5,1.4097788087382548,-0.03224921658149485,0.8576153714721697,0.8133906855241243
84.6,1.4087647883522678,-0.033873744215389454,0.8573429124621638,0.8131814160373153
84.7,1.4077438238156108,-0.035503945387239916,0.8570706365480714,0.8129722823614746
84.8,1.4067153342038683,-0.03713861539202893,0.8567985400108633,0.8127632797224962
84.9,1.405686028875508,-0.03877981950841986,0.8565266190714466,0.8125544035871819
85.0,1.4046699755655168,-0.0404320484953293,0.8562548699993227,0.8123456493079051
85.1,1.4036404084805496,-0.04209403261652252,0.8559832890664744,0.8121370119070781
85.19999999999999,1.4025983022119295,-0.04375469315503507,0.8557118725622661,0.8119284867260211
85.3,1.4015598871792283,-0.04542245726518761,0.8554406168464731,0.8117200694221534
85.4,1.4005145450195706,-0.04708768308871726,0.855169518311131,0.8115117553424954
85.5,1.399452046071764,-0.04876049182422595,0.8548985733962465,0.811303539820236
85.60000000000001,1.398382326343041,-0.05043694709358442,0.8546277785633025,0.8110954185413017
85.69999999999999,1.3973089820324875,-0.05212544706484417,0.854357130311672,0.8108873871872594
85.8,1.396221553662691,-0.053825200292552784,0.8540866251054421,0.8106794413777212
85.9,1.3951307411671,-0.05552539918033222,0.853816259328301,0.8104715769316553
86.0,1.3940390171985584,-0.05723073562909551,0.8535460294307109,0.8102637896826775
86.10000000000001,1.392942501125003,-0.058939118379091375,0.8532759319332208,0.8100560753716295
86.2,1.391840162319833,-0.06065366437275059,0.8530059634736358,0.8098484298663104
86.3,1.3907325852541041,-0.062383966553614674,0.8527361207539539,0.8096408491738507
86.39999999999999,1.3896184037978503,-0.06412723524831711,0.8524664003384538,0.8094333293876255
86.5,1.3885011531494822,-0.06587441690590132,0.8521967987123917,0.8092258667083632
86.6,1.3873785245067571,-0.06761942078396158,0.8519273124461787,0.8090184573247543
86.7,1.3862445724378718,-0.0693632605230147,0.851657938297513,0.8088110974210878
86.80000000000001,1.3851000963346813,-0.07112045313728506,0.8513886730938791,0.8086037834207339
86.89999999999999,1.3839588036024617,-0.07288655891594185,0.8511195135766539,0.8083965120160095
87.0,1.3828241698575268,-0.07466037914992887,0.8508504565049055,0.8081892798539518
87.1,1.3816891977621333,-0.0764375211405628,0.850581498640528,0.8079820833789236
87.2,1.380549555563509,-0.07821151088109737,0.8503126368288779,0.8077749191089424
87.30000000000001,1.379406970430214,-0.07999316312417848,0.8500438681557714,0.8075677837701158
87.4,1.3782588555107504,-0.08178824150048324,0.8497751897536597,0.8073606740634387
87.5,1.3770973119352257,-0.08359637882672016,0.8495065986229987,0.8071535867923006
87.6,1.3759375912753713,-0.08540615900750574,0.8492380916882238,0.8069465189519149
87.7,1.374769870304772,-0.08721114803538015,0.8489696660091749,0.8067394674635766
87.8,1.3735995255890536,-0.08902203561952281,0.8487013187800192,0.8065324291789228
87.9,1.3724228013347992,-0.09084342668079981,0.8484330471181523,0.8063254009975716
88.0,1.371244615893704,-0.0926674663241349,0.8481648480476913,0.806118379944518
88.1,1.370062819348918,-0.09448411825973166,0.8478967186246223,0.8059113631949564
88.2,1.3688869838312712,-0.09630106432751691,0.8476286560823942,0.8057043480121342
88.3,1.3677107319396715,-0.09812353084165745,0.8473606576994342,0.8054973316732641
88.4,1.3665333834464128,-0.09993459615014909,0.8470927207016006,0.8052903115480639
88.5,1.3653579819982817,-0.10174720442668345,0.846824842465564,0.8050832851735337
88.6,1.3641862951943806,-0.10356558737025465,0.8465570204112316,0.8048762501009128
88.7,1.3630148892678016,-0.10538636487051085,0.8462892518726804,0.8046692037859716
88.8,1.3618371683502737,-0.1072086643975848,0.8460215342391788,0.8044621436138164
88.9,1.3606458180431522,-0.10903531877193101,0.8457538649755796,0.8042550670302883
89.0,1.3594431854514353,-0.11087107904192316,0.8454862414606793,0.8040479718240958
89.10000000000001,1.3582479913786387,-0.11269970590965675,0.8452186610690697,0.8038408559184006
89.19999999999999,1.3570448140194762,-0.11453564258149614,0.8449511213515866,0.8036337170512626
89.3,1.355844388771989,-0.11637620137731974,0.8446836199008195,0.8034265530611826
89.4,1.354641463200014,-0.11822244500491567,0.8444161543752986,0.8032193618273377
89.5,1.3534285462869506,-0.12008432486038319,0.8441487225621194,0.8030121411291948
89.60000000000001,1.352196659594453,-0.12196218021573162,0.8438813221673782,0.8028048890445535
89.7,1.3509593615719686,-0.12384060324817768,0.8436139508528495,0.8025976039788615
89.8,1.3497085703482496,-0.1257275911111496,0.8433466064067002,0.8023902844114793
89.89999999999999,1.3484565725808768,-0.12761764731064293,0.8430792866033098,0.8021829289680856
90.0,1.3472054593140084,-0.1295024305051433,0.8428119892485378,0.8019755362267965
