nlat,nlon,latlo,lathi,lonlo,lonhi
60.0,60.0,44.597641308,44.93174149199999,-76.21558368000001,-75.79728361999999
-385.84,-451.71,-523.13,-535.14,-502.81,-492.68,-485.47,-482.45,-484.71,-490.95,-481.4,-457.56,-417.31,-364.26,-296.19,-219.29,-135.97,-12.59,78.53,141.58,223.38,274.53,285.22,246.76,186.17,182.17,223.91,208.07,180.98,229.34,190.04,162.81,261.11,244.44,195.08,199.8,318.1,645.77,596.92,368.39,321.21,86.41,-133.78,-175.55,-71.35,-139.78,-236.34,-269.65,-316.75,-385.53,-430.7,-448.24,-495.17,-490.11,-479.03,-537.33,-526.51,-489.11,-413.43,-276.54
-351.26,-413.11,-506.11,-540.55,-532.81,-545.54,-534.7,-526.04,-523.99,-516.71,-494.71,-470.44,-433.92,-409.8,-363.58,-241.46,-142.77,-98.41,3.61,84.68,126.88,226.97,248.41,209.17,145.46,83.29,212.12,334.77,242.87,160.02,144.05,70.79,127.72,234.04,268.23,340.6,512.49,766.9,641.89,532.54,337.91,155.02,-54.12,-155.85,-144.87,-190.24,-257.72,-294.08,-310.81,-344.55,-390.53,-430.44,-459.74,-504.06,-522.19,-529.42,-528.25,-504.61,-452.39,-315.27
-348.49,-410.4,-473.78,-522.62,-519.72,-541.08,-528.59,-535.89,-550.32,-541.41,-516.64,-479.08,-448.3,-429.73,-414.46,-367.4,-262.85,-169.24,-76.93,-30.03,18.95,93.6,165.89,157.87,124.39,14.18,-57.88,253.14,427.27,303.67,200.21,144.7,-52.82,83.12,127.46,254.69,688.2,804.48,576.37,593.26,217.48,107.76,168.24,-7.62,-87.02,-120.01,-162.42,-205.66,-240.44,-284.2,-307.05,-359.49,-435.52,-447.64,-497.15,-514.78,-507.7,-498.29,-467.29,-372.96
-381.9,-438.58,-485.54,-531.47,-517.63,-518.15,-533.04,-523.93,-544.18,-546.51,-498.58,-427.81,-450.22,-446.32,-429.37,-402.41,-353.57,-290.08,-169.04,-93.21,-58.91,-0.69,64.18,103.2,89.53,18.44,-100.74,-151.07,222.8,437.28,285.94,169.9,63.54,56.32,21.7,61.06,510.16,695.53,473.58,359.81,133.9,270.37,704.05,634.91,536.27,382.16,171.37,10.58,-108.41,-200.6,-236.55,-299.83,-384.54,-432.18,-464.32,-498.78,-499.3,-490.24,-466.34,-390.2
-446.23,-499.56,-548.73,-551.82,-520.39,-533.97,-554.87,-527.73,-553.36,-538.86,-467.73,-354.93,-467.77,-476.55,-452.96,-429.46,-391.16,-368.35,-301.37,-200.1,-149.13,-79.26,7.43,-2.05,12.21,13.69,-50.17,-148.99,-131.38,261.79,473.4,317.31,118.63,46.73,40.92,-40.99,204.4,640.29,494.51,499.58,272.04,139.46,589.06,1225.24,1676.23,1380.92,943.23,713.97,380.73,92.29,-93.49,-181.81,-265.98,-354.52,-419.12,-471.58,-491.73,-476.52,-445.56,-336.15
-489.23,-510.45,-571.33,-563.31,-511.06,-517.07,-552.72,-546.56,-549.56,-531.76,-527.24,-516.45,-513.0,-494.39,-478.5,-455.35,-420.83,-392.66,-385.26,-310.72,-247.3,-232.64,-129.93,-99.3,-78.81,-25.94,-39.47,-104.07,-156.03,-163.71,99.11,402.01,295.7,97.65,45.7,-42.25,9.48,234.61,532.84,485.64,445.2,101.31,193.51,812.77,1516.24,1631.04,1232.69,870.98,838.48,685.34,374.21,71.54,-58.23,-180.09,-296.44,-413.95,-447.96,-447.55,-410.91,-366.38
-519.09,-518.05,-562.3,-555.47,-509.58,-491.71,-527.1,-517.86,-542.56,-542.56,-524.66,-543.59,-498.55,-448.38,-460.06,-448.79,-387.59,-385.95,-396.59,-390.8,-369.05,-326.54,-282.88,-212.57,-156.14,-103.79,-68.77,-54.59,-47.1,-12.83,-142.53,-88.98,212.54,180.33,56.11,-23.38,-98.24,-1.21,106.26,301.25,374.59,184.31,-53.31,154.28,490.51,504.26,729.54,728.08,667.45,520.13,469.91,354.85,299.65,23.99,-236.08,-381.53,-402.68,-408.14,-384.64,-384.91
-484.28,-513.37,-530.77,-541.1,-503.12,-475.24,-522.5,-516.95,-538.97,-551.42,-534.1,-539.29,-488.9,-398.62,-448.98,-408.55,-184.92,-269.12,-399.29,-409.83,-416.39,-384.16,-344.06,-303.37,-228.35,-150.81,-106.84,-68.2,49.54,251.0,339.31,133.01,-56.55,26.78,83.96,65.24,-35.04,-109.43,32.96,171.12,200.29,141.92,-2.98,-76.84,-44.13,-2.12,132.8,358.45,395.74,321.14,171.59,138.31,276.24,241.85,-150.09,-324.52,-381.75,-400.72,-401.36,-386.2
-367.4,-438.27,-522.15,-525.61,-499.49,-508.38,-539.63,-544.89,-549.85,-528.9,-539.53,-546.6,-497.95,-323.51,-412.57,-424.6,-264.22,-297.87,-434.08,-440.31,-458.08,-478.73,-442.82,-404.22,-351.84,-257.16,-215.9,-181.65,-79.45,269.26,621.06,513.93,253.48,54.43,107.25,87.14,160.07,75.09,-88.06,43.59,188.81,165.3,86.08,-38.33,-94.98,-106.86,-139.83,-110.1,12.03,108.09,152.99,125.97,16.16,184.93,76.93,-177.54,-296.16,-358.2,-377.58,-373.75
-316.86,-334.52,-519.01,-541.48,-545.32,-539.01,-530.71,-528.79,-526.31,-493.27,-538.15,-544.43,-467.58,-333.25,-373.07,-409.97,-403.98,-438.36,-491.43,-479.94,-497.37,-526.54,-545.32,-524.01,-472.35,-422.78,-381.6,-342.17,-262.42,-123.46,123.24,321.3,284.71,141.04,174.72,131.58,106.05,234.34,82.52,-163.23,-63.79,148.1,150.99,54.68,-24.12,-20.54,-39.81,-123.12,-180.05,-175.07,-134.44,-105.56,-187.63,-165.22,180.76,118.46,-138.32,-257.75,-304.31,-330.23
